,CIRCUIT,DISTRICT,TRANSOFF,ORIGIN,JURIS,JURY,COUNTY,PROCPROG,DISP,JUDGMENT
4991520,2,5,-8,5,3,7,9003,1,6,2
4991649,2,5,-8,5,3,7,9001,5,17,4
4991844,2,6,-8,4,3,7,36039,1,19,0
4991883,2,6,-8,4,3,7,36039,1,19,0
4992010,2,6,-8,1,3,7,36093,4,20,0
4992050,2,6,-8,1,3,7,36001,1,17,2
4992078,2,6,-8,1,3,7,36091,4,6,4
4992080,2,6,-8,1,3,7,36091,2,19,0
4992090,2,6,-8,1,3,7,36059,1,19,0
4992091,2,6,-8,1,3,7,36059,2,19,0
4992092,2,6,-8,1,3,7,36059,10,14,-8
4992095,2,6,-8,1,3,7,36059,1,19,0
4992101,2,6,-8,1,3,7,36059,1,19,0
4992102,2,6,-8,1,3,7,36001,1,19,0
4992105,2,6,-8,1,3,7,36059,1,19,0
4992106,2,6,-8,1,3,7,36083,2,12,-8
4992116,2,6,-8,1,3,7,36059,1,14,-8
4992119,2,6,-8,1,3,7,36059,1,19,0
4992124,2,6,-8,1,3,7,36059,1,19,0
4992125,2,6,-8,1,3,7,36059,1,19,0
4992131,2,6,-8,1,3,7,36059,1,19,0
4992136,2,6,-8,1,3,7,36059,1,14,-8
4992139,2,6,-8,1,3,7,36111,2,14,-8
4992145,2,6,-8,1,3,7,36059,4,6,2
4992149,2,6,-8,1,3,7,36059,4,6,2
4992157,2,6,-8,1,3,7,36059,4,6,2
4992179,2,6,-8,1,3,7,36083,2,6,2
4992557,2,6,-8,1,3,7,36067,2,19,0
4992572,2,6,-8,1,3,7,36067,2,19,0
4992582,2,6,-8,1,3,7,36001,10,13,-8
4992592,2,6,-8,1,3,7,36067,2,0,-8
4992600,2,6,-8,1,3,7,36067,2,0,-8
4992651,2,6,-8,4,3,7,36001,4,19,0
4992654,2,6,-8,1,3,0,36001,2,14,-8
4992674,2,6,-8,1,3,7,36001,1,19,0
4992685,2,6,-8,1,3,7,36001,1,19,0
4992690,2,6,-8,1,3,7,36001,4,6,2
4992693,2,6,-8,1,3,7,36001,1,12,-8
4992700,2,6,-8,1,3,7,36001,1,19,0
4992702,2,6,-8,1,3,7,36001,1,12,-8
4992705,2,6,-8,1,3,7,36001,1,19,0
4992731,2,6,-8,1,3,7,36001,2,14,-8
4992742,2,6,-8,1,3,7,36001,1,14,-8
4993685,2,7,-8,1,3,7,36047,2,12,-8
4993739,2,7,-8,1,3,7,36047,2,14,-8
4993847,2,7,-8,1,3,0,36047,2,14,-8
4994365,2,7,-8,1,3,7,36047,10,17,2
4994453,2,7,-8,1,3,0,36047,2,14,-8
4994669,2,7,-8,1,3,7,36047,2,14,-8
4994916,2,7,-8,1,3,8,36047,10,19,0
4995025,2,7,-8,5,3,7,36047,2,17,2
4995419,2,7,-8,1,3,7,36047,11,17,2
4995735,2,7,-8,1,3,7,36047,2,18,0
4995746,2,7,-8,1,3,7,36047,2,14,-8
4995747,2,7,-8,1,3,7,36047,2,14,-8
4995936,2,7,-8,1,3,7,36047,12,14,-8
4996027,2,7,-8,1,3,7,36047,1,14,-8
4996028,2,7,-8,1,3,7,36047,1,13,-8
4996086,2,7,-8,1,3,7,36047,2,14,-8
4996087,2,7,-8,1,3,7,36047,2,14,-8
4996382,2,7,-8,1,3,7,36047,2,12,-8
4996387,2,7,-8,1,3,7,36047,2,12,-8
4996611,2,7,-8,1,3,7,36047,10,18,0
4996851,2,7,-8,1,3,7,36047,1,0,-8
4996867,2,7,-8,1,3,7,36047,1,2,-8
4996880,2,7,-8,1,3,7,36047,2,14,-8
4997311,2,7,-8,3,3,7,36059,1,11,-8
4997420,2,7,-8,3,3,7,36059,1,17,2
4997499,2,7,-8,4,3,7,36103,4,19,0
4997831,2,7,-8,1,3,7,36103,1,0,-8
4997844,2,7,-8,1,3,7,36103,10,14,-8
4997948,2,7,-8,1,3,7,36059,1,17,2
4998009,2,7,-8,1,3,7,36103,4,19,0
4998016,2,7,-8,1,3,7,36059,1,6,2
4998100,2,7,-8,1,3,7,36059,1,17,4
4998237,2,7,-8,1,3,7,36103,2,17,2
4998246,2,7,-8,1,3,7,36103,12,6,2
4998368,2,7,-8,1,3,7,36059,12,6,4
4998424,2,7,-8,1,3,7,36103,1,19,0
4998509,2,7,-8,1,3,7,36103,1,6,1
4998512,2,7,-8,1,3,7,36103,1,17,1
4998603,2,7,-8,1,3,7,36103,2,18,0
4998846,2,8,-8,1,3,0,88888,2,17,2
4998926,2,8,-8,4,3,0,36061,1,11,-8
4999148,2,8,-8,1,3,0,36061,2,14,-8
4999267,2,8,-8,1,3,0,36061,2,14,-8
4999359,2,8,-8,1,3,0,36061,2,18,0
4999540,2,8,-8,1,3,0,36061,2,14,-8
4999657,2,8,-8,1,3,0,36061,2,18,0
4999761,2,8,-8,1,3,0,36001,1,14,-8
4999808,2,8,-8,4,3,7,36061,10,14,-8
5000038,2,8,-8,1,3,0,36061,2,14,-8
5000513,2,8,-8,1,3,0,36061,2,14,-8
5000906,2,8,-8,1,3,0,36061,2,14,-8
5001181,2,8,-8,1,3,0,36061,2,6,2
5001227,2,8,-8,1,3,0,36061,2,17,2
5001339,2,8,-8,1,3,0,36061,12,6,2
5001690,2,8,-8,1,3,0,36061,2,14,-8
5001906,2,8,-8,1,3,0,36061,2,17,2
5002018,2,8,-8,1,3,0,36061,10,14,-8
5002019,2,8,-8,1,3,0,36061,10,14,-8
5002043,2,8,-8,1,3,0,36061,2,0,-8
5002107,2,8,-8,1,3,0,36061,2,17,2
5002135,2,8,-8,1,3,0,36061,10,14,-8
5002148,2,8,-8,1,3,0,36061,2,14,-8
5002195,2,8,-8,1,3,7,36061,2,17,2
5002243,2,8,-8,1,3,0,36061,4,6,2
5002257,2,8,-8,1,3,0,36061,1,12,-8
5002296,2,8,-8,1,3,0,36061,1,14,-8
5002337,2,8,-8,1,3,0,36061,2,14,-8
5002389,2,8,-8,1,3,7,36061,2,17,1
5002409,2,8,-8,1,3,7,36061,4,6,2
5002418,2,8,-8,1,3,7,36061,1,14,-8
5002423,2,8,-8,1,3,7,36061,2,2,-8
5002426,2,8,-8,1,3,7,36061,2,17,2
5002463,2,8,-8,1,3,7,36061,2,14,-8
5002492,2,8,-8,1,3,7,36061,2,14,-8
5002500,2,8,-8,1,3,7,36061,12,14,-8
5002581,2,8,-8,1,3,7,36061,2,14,-8
5003032,2,8,-8,1,3,7,36061,4,6,2
5003254,2,8,-8,1,3,7,36061,2,14,-8
5003261,2,8,-8,1,3,7,36061,2,13,-8
5003262,2,8,-8,1,3,7,36061,2,14,-8
5003321,2,8,-8,1,3,7,36061,2,14,-8
5003384,2,8,-8,1,3,7,36061,2,2,-8
5003402,2,8,-8,1,3,7,36061,2,2,-8
5003439,2,8,-8,1,3,7,36061,12,6,2
5003631,2,8,-8,1,3,7,36061,2,14,-8
5003632,2,8,-8,4,3,7,36061,10,14,-8
5003633,2,8,-8,1,3,7,36061,2,14,-8
5003634,2,8,-8,4,3,7,36061,10,14,-8
5003635,2,8,-8,1,3,7,36061,2,14,-8
5003636,2,8,-8,4,3,7,36061,10,14,-8
5003637,2,8,-8,1,3,7,36061,2,14,-8
5003638,2,8,-8,4,3,7,36061,10,14,-8
5003907,2,8,-8,1,3,7,36061,2,14,-8
5003936,2,8,-8,1,3,7,36061,1,6,2
5003956,2,8,-8,1,3,7,36061,2,14,-8
5003970,2,8,-8,1,3,7,36061,10,19,0
5004036,2,8,-8,1,3,7,36061,2,19,0
5004097,2,8,-8,1,3,7,36061,2,14,-8
5004140,2,8,-8,1,3,7,36061,2,14,-8
5004230,2,8,-8,1,3,7,36061,2,14,-8
5004313,2,8,-8,1,3,7,36061,1,14,-8
5004314,2,8,-8,1,3,7,36061,2,14,-8
5004535,2,8,-8,1,3,7,36061,12,6,2
5004564,2,8,-8,1,3,7,36061,12,6,2
5004688,2,8,-8,1,3,7,36061,2,12,-8
5004780,2,8,-8,1,3,7,36061,1,14,-8
5004847,2,8,-8,1,3,7,36061,2,2,-8
5005052,2,8,-8,1,3,7,36087,2,14,-8
5005137,2,8,-8,1,3,7,36061,1,6,2
5005500,2,8,-8,1,3,7,88888,2,17,2
5005528,2,8,-8,1,3,7,36061,2,2,-8
5005852,2,8,-8,1,3,7,36061,12,6,2
5006049,2,8,-8,1,3,7,88888,5,3,-8
5006056,2,8,-8,1,3,7,36061,2,14,-8
5006065,2,8,-8,1,3,7,36061,2,14,-8
5006080,2,8,-8,1,3,7,36061,2,14,-8
5006170,2,8,-8,1,3,7,36061,2,0,-8
5006341,2,8,-8,1,3,7,88888,2,14,-8
5006361,2,8,-8,1,3,7,36061,2,17,2
5006362,2,8,-8,1,3,7,36061,2,14,-8
5006443,2,8,-8,1,3,7,88888,2,13,-8
5006529,2,8,-8,1,3,7,36061,2,14,-8
5006532,2,8,-8,1,3,7,36061,1,2,-8
5006570,2,8,-8,1,3,7,36061,2,12,-8
5006639,2,8,-8,1,3,7,36061,2,14,-8
5007044,2,8,-8,1,3,7,36061,2,2,-8
5007045,2,8,-8,1,3,7,36061,2,14,-8
5007097,2,8,-8,1,3,7,36061,2,14,-8
5007325,2,8,-8,1,3,7,36061,2,14,-8
5007466,2,8,-8,1,3,7,36061,2,12,-8
5007477,2,8,-8,1,3,7,36061,2,12,-8
5007495,2,8,-8,1,3,7,36061,2,13,-8
5007508,2,8,-8,1,3,7,36061,2,14,-8
5007597,2,8,-8,1,3,7,36061,2,13,-8
5007702,2,8,-8,1,3,7,88888,2,12,-8
5007820,2,8,-8,1,3,7,36061,4,6,2
5007889,2,8,-8,1,3,7,36061,2,12,-8
5007890,2,8,-8,1,3,7,36001,2,14,-8
5007900,2,8,-8,1,3,7,36001,12,6,2
5007915,2,8,-8,1,3,7,36061,4,6,2
5007935,2,8,-8,1,3,7,88888,2,12,-8
5007976,2,8,-8,1,3,7,36061,12,6,2
5007984,2,8,-8,1,3,7,36061,2,14,-8
5008065,2,8,-8,1,3,7,36061,2,12,-8
5008253,2,8,-8,1,3,7,36061,12,6,2
5008590,2,8,-8,1,3,7,36061,1,6,1
5008952,2,8,-8,1,3,0,36119,1,13,-8
5008990,2,8,-8,1,3,0,36001,10,17,4
5008991,2,8,-8,1,3,0,36001,10,17,4
5009100,2,8,-8,1,3,0,36061,10,17,4
5009185,2,8,-8,1,3,0,36119,1,17,2
5009207,2,8,-8,1,3,0,36027,10,17,1
5009226,2,8,-8,1,3,0,36061,1,13,-8
5009227,2,8,-8,1,3,0,36061,1,13,-8
5009228,2,8,-8,1,3,0,36061,1,13,-8
5009477,2,8,-8,1,3,7,36027,1,14,-8
5009623,2,8,-8,1,3,7,36071,5,17,4
5009629,2,8,-8,1,3,7,36119,1,14,-8
5009662,2,8,-8,1,3,7,36027,1,17,1
5009663,2,8,-8,1,3,7,99999,1,14,-8
5009664,2,8,-8,1,3,7,88888,1,14,-8
5010031,2,9,-8,1,3,0,36029,4,19,0
5010032,2,9,-8,1,3,0,36029,10,20,0
5010033,2,9,-8,1,3,0,36029,10,20,0
5010134,2,9,-8,1,3,0,36029,4,6,2
5010217,2,9,-8,1,3,7,36029,4,6,2
5010349,2,9,-8,1,3,7,36029,2,17,2
5010489,2,9,-8,1,3,7,36029,2,14,-8
5010496,2,9,-8,1,3,7,36029,10,13,-8
5010655,2,9,-8,1,3,7,36029,1,13,-8
5010974,2,9,-8,1,3,0,36069,2,17,2
5010998,2,9,-8,1,3,0,36109,10,17,4
5010999,2,9,-8,1,3,0,36109,10,17,4
5011250,2,9,-8,1,3,7,36069,10,17,2
5011477,2,10,-8,1,3,7,50007,10,13,-8
5011515,2,10,-8,1,3,7,50007,10,20,0
5011528,2,10,-8,1,3,7,50023,2,18,0
5011546,2,10,-8,1,3,7,50007,10,19,0
5011590,2,10,-8,1,3,0,50021,10,19,0
5011612,2,10,-8,1,3,0,50007,10,19,0
5011613,2,10,-8,1,3,0,50007,10,19,0
5011777,3,11,-8,3,3,7,88888,10,11,-8
5011779,3,11,-8,1,3,0,88888,10,19,0
5011825,3,11,-8,1,3,0,88888,10,19,0
5011866,3,11,-8,1,3,0,88888,3,13,-8
5011871,3,11,-8,1,3,7,88888,3,2,-8
5011881,3,11,-8,1,3,0,88888,10,19,0
5011904,3,11,-8,1,3,0,88888,4,14,-8
5011905,3,11,-8,1,3,0,88888,10,2,-8
5011928,3,11,-8,1,3,0,88888,10,19,0
5011954,3,11,-8,1,3,7,88888,10,14,-8
5011961,3,11,-8,1,3,0,88888,10,19,0
5011981,3,11,-8,1,3,0,88888,10,12,-8
5012014,3,11,-8,1,3,0,88888,1,12,-8
5012015,3,11,-8,1,3,0,88888,10,14,-8
5012018,3,11,-8,1,3,0,88888,10,13,-8
5012020,3,11,-8,1,3,0,88888,10,19,0
5012046,3,11,-8,1,3,0,88888,10,11,-8
5012066,3,11,-8,1,3,0,88888,10,14,-8
5012074,3,11,-8,1,3,0,88888,3,19,0
5012082,3,11,-8,4,3,7,88888,10,14,-8
5012089,3,11,-8,1,3,0,88888,10,19,0
5012094,3,11,-8,1,3,0,88888,1,13,-8
5012098,3,11,-8,1,3,0,88888,10,19,0
5012119,3,11,-8,1,3,0,88888,10,19,0
5012129,3,11,-8,1,3,0,88888,10,14,-8
5012131,3,11,-8,4,3,7,88888,10,14,-8
5012135,3,11,-8,1,3,0,88888,10,19,0
5012136,3,11,-8,1,3,0,88888,10,19,0
5012145,3,11,-8,1,3,0,88888,11,19,0
5012147,3,11,-8,1,3,0,88888,10,19,0
5012154,3,11,-8,4,3,7,88888,12,14,-8
5012156,3,11,-8,1,3,0,88888,12,19,0
5012162,3,11,-8,1,3,7,88888,10,18,0
5012163,3,11,-8,4,3,7,88888,3,14,-8
5012168,3,11,-8,1,3,7,88888,10,13,-8
5012177,3,11,-8,1,3,7,88888,10,14,-8
5012179,3,11,-8,1,3,7,88888,10,19,0
5012182,3,11,-8,1,3,7,88888,10,20,0
5012183,3,11,-8,1,3,7,88888,10,20,0
5012185,3,11,-8,1,3,7,88888,10,20,0
5012186,3,11,-8,1,3,7,88888,10,20,0
5012188,3,11,-8,1,3,7,88888,10,20,0
5012189,3,11,-8,1,3,7,88888,10,20,0
5012190,3,11,-8,1,3,7,88888,10,20,0
5012191,3,11,-8,1,3,7,88888,10,20,0
5012200,3,11,-8,1,3,7,88888,10,14,-8
5012211,3,11,-8,1,3,7,88888,10,12,-8
5012212,3,11,-8,1,3,7,88888,10,14,-8
5012222,3,11,-8,1,3,7,88888,10,19,0
5012223,3,11,-8,1,3,7,88888,10,13,-8
5012227,3,11,-8,1,3,7,88888,10,20,0
5012230,3,11,-8,1,3,7,88888,2,18,0
5012234,3,11,-8,1,3,7,88888,10,19,0
5012241,3,11,-8,1,3,7,88888,10,14,-8
5012258,3,11,-8,1,3,7,88888,3,18,0
5012278,3,11,-8,1,3,7,88888,3,19,0
5012294,3,11,-8,1,3,7,88888,10,11,-8
5012295,3,11,-8,1,3,7,88888,10,0,-8
5012319,3,11,-8,1,3,7,88888,10,19,0
5012326,3,11,-8,1,3,7,88888,1,12,-8
5012491,3,11,-8,1,3,7,88888,3,14,-8
5012492,3,11,-8,1,3,7,88888,2,14,-8
5012493,3,11,-8,1,3,7,88888,10,13,-8
5012494,3,11,-8,1,3,7,88888,2,2,-8
5012508,3,11,-8,1,3,7,88888,10,14,-8
5012513,3,11,-8,1,3,7,88888,12,20,0
5012522,3,11,-8,1,3,7,88888,12,19,0
5012526,3,11,-8,1,3,7,99999,10,14,-8
5012529,3,11,-8,1,3,7,88888,12,13,-8
5012530,3,11,-8,1,3,7,88888,3,13,-8
5012533,3,11,-8,1,3,7,88888,10,14,-8
5012545,3,11,-8,1,3,7,88888,3,19,0
5012546,3,11,-8,1,3,7,88888,1,12,-8
5012549,3,11,-8,1,3,7,88888,10,14,-8
5012556,3,11,-8,1,3,7,88888,10,14,-8
5012596,3,11,-8,1,3,7,88888,3,19,0
5012611,3,11,-8,1,3,7,88888,10,14,-8
5012613,3,11,-8,1,3,7,88888,10,14,-8
5012629,3,11,-8,1,3,7,10003,3,0,-8
5012630,3,11,-8,1,3,7,88888,10,14,-8
5012643,3,11,-8,1,3,7,88888,1,12,-8
5012649,3,11,-8,1,3,7,88888,10,13,-8
5012651,3,11,-8,1,3,7,88888,1,12,-8
5012662,3,11,-8,1,3,7,88888,1,12,-8
5012673,3,11,-8,1,3,7,10001,10,13,-8
5012675,3,11,-8,1,3,7,88888,10,13,-8
5012679,3,11,-8,1,3,7,88888,2,13,-8
5012705,3,11,-8,1,3,7,88888,1,12,-8
5012726,3,11,-8,1,3,7,88888,3,12,-8
5012731,3,11,-8,1,3,7,88888,3,13,-8
5013366,3,12,-8,1,3,7,34007,4,19,0
5013404,3,12,-8,1,3,7,34007,4,19,0
5013562,3,12,-8,4,3,7,34007,1,12,-8
5013586,3,12,-8,1,3,7,34007,2,13,-8
5013618,3,12,-8,1,3,7,34007,4,18,0
5013619,3,12,-8,4,3,7,34007,2,16,0
5013758,3,12,-8,1,3,7,34007,2,2,-8
5013816,3,12,-8,1,3,7,34007,4,6,2
5013830,3,12,-8,1,3,7,34007,2,14,-8
5013831,3,12,-8,1,3,7,34001,4,19,0
5013924,3,12,-8,1,3,7,34001,2,14,-8
5014079,3,12,-8,1,3,7,34007,2,2,-8
5014400,3,12,-8,1,3,7,34007,2,14,-8
5014535,3,12,-8,1,3,7,34007,2,14,-8
5015901,3,12,-8,1,3,0,34013,12,6,2
5015935,3,12,-8,1,3,0,34013,12,6,2
5015937,3,12,-8,1,3,7,34013,2,12,-8
5015990,3,12,-8,4,3,7,34013,1,19,0
5016061,3,12,-8,1,3,7,34013,12,6,3
5016062,3,12,-8,1,3,7,34013,2,14,-8
5016205,3,12,-8,1,3,7,34013,4,14,-8
5016206,3,12,-8,1,3,7,34013,1,20,0
5016623,3,12,-8,1,3,7,34013,1,0,-8
5016639,3,12,-8,1,3,7,34013,1,11,-8
5016644,3,12,-8,1,3,7,34013,12,6,2
5016810,3,12,-8,1,3,7,34013,2,14,-8
5016996,3,12,-8,1,3,7,34013,1,12,-8
5016997,3,12,-8,1,3,7,34017,1,19,0
5017012,3,12,-8,1,3,7,34013,2,14,-8
5017013,3,12,-8,4,3,7,34013,2,14,-8
5017014,3,12,-8,1,3,7,34013,4,6,1
5017065,3,12,-8,1,3,7,34017,1,14,-8
5017082,3,12,-8,1,3,7,34003,1,19,0
5017544,3,12,-8,1,3,7,34013,2,14,-8
5017545,3,12,-8,1,3,7,34013,4,6,2
5017868,3,12,-8,1,3,7,34013,3,14,-8
5017869,3,12,-8,1,3,7,34013,1,14,-8
5018035,3,12,-8,2,3,7,88888,2,1,-8
5018069,3,12,-8,1,3,7,34013,12,6,2
5018111,3,12,-8,1,3,7,34031,4,14,-8
5018285,3,12,-8,2,3,7,34013,1,16,0
5018286,3,12,-8,1,3,7,34013,12,6,4
5018386,3,12,-8,1,3,7,34013,1,14,-8
5018428,3,12,-8,1,3,7,34013,1,14,-8
5018457,3,12,-8,1,3,7,34013,12,6,2
5018814,3,12,-8,4,3,7,34029,4,14,-8
5018859,3,12,-8,1,3,0,34021,12,19,0
5018904,3,12,-8,1,3,0,34021,3,14,-8
5018930,3,12,-8,1,3,7,34021,2,14,-8
5018942,3,12,-8,1,3,7,34021,12,19,0
5018963,3,12,-8,1,3,7,34021,12,6,2
5018964,3,12,-8,1,3,7,34013,12,6,1
5019089,3,12,-8,1,3,7,34021,3,18,0
5019090,3,12,-8,1,3,7,34021,10,18,0
5019091,3,12,-8,1,3,7,34021,10,18,0
5019092,3,12,-8,1,3,7,34021,10,18,0
5019093,3,12,-8,1,3,7,34021,10,18,0
5019094,3,12,-8,1,3,7,34001,10,18,0
5019102,3,12,-8,1,3,7,34021,10,18,0
5019103,3,12,-8,1,3,7,34021,10,18,0
5019133,3,12,-8,1,3,7,34021,10,18,0
5019167,3,12,-8,1,3,7,34021,10,18,0
5019218,3,12,-8,1,3,7,34021,5,11,-8
5019251,3,12,-8,1,3,7,34021,10,18,0
5019274,3,12,-8,1,3,7,34021,10,18,0
5019275,3,12,-8,1,3,7,34021,10,18,0
5019299,3,12,-8,1,3,7,34021,10,2,-8
5019331,3,12,-8,1,3,7,34021,3,18,0
5019343,3,12,-8,1,3,7,34021,1,14,-8
5019370,3,12,-8,1,3,7,34021,2,19,0
5019399,3,12,-8,1,3,7,34021,3,18,0
5019402,3,12,-8,1,3,7,34021,3,18,0
5019444,3,12,-8,1,3,7,34021,12,19,0
5019468,3,12,-8,1,3,7,34021,2,14,-8
5019543,3,12,-8,1,3,7,34021,12,19,0
5019566,3,12,-8,1,3,7,34021,10,2,-8
5019567,3,12,-8,1,3,7,34021,10,14,-8
5019624,3,12,-8,1,3,7,34021,2,14,-8
5019692,3,12,-8,1,3,7,34021,12,19,0
5019696,3,12,-8,1,3,7,34021,2,18,0
5019697,3,12,-8,1,3,7,34021,2,18,0
5019706,3,12,-8,1,3,7,34021,2,18,0
5019734,3,12,-8,1,3,7,34021,2,18,0
5019735,3,12,-8,1,3,7,34021,2,18,0
5019758,3,12,-8,1,3,7,34021,2,18,0
5019763,3,12,-8,1,3,7,34021,2,18,0
5019766,3,12,-8,1,3,7,34021,2,18,0
5019767,3,12,-8,1,3,7,34021,2,18,0
5019768,3,12,-8,1,3,7,34021,2,18,0
5019840,3,12,-8,1,3,7,34021,2,19,0
5019852,3,12,-8,1,3,7,34021,2,18,0
5019853,3,12,-8,1,3,7,34021,2,18,0
5019855,3,12,-8,1,3,7,34021,2,18,0
5019857,3,12,-8,1,3,7,34021,2,18,0
5019925,3,12,-8,1,3,7,34021,10,13,-8
5020464,3,13,-8,4,3,7,42101,2,13,-8
5020863,3,13,-8,4,3,7,42081,2,13,-8
5021093,3,13,-8,1,3,7,42045,11,13,-8
5021221,3,13,-8,1,3,0,42101,2,13,-8
5021227,3,13,-8,1,3,0,42095,2,13,-8
5021281,3,13,-8,1,3,0,42101,2,13,-8
5021366,3,13,-8,4,3,7,42101,10,13,-8
5021367,3,13,-8,4,3,7,42101,10,13,-8
5021371,3,13,-8,1,3,0,42101,11,13,-8
5021391,3,13,-8,1,3,0,42011,2,13,-8
5021439,3,13,-8,1,3,0,42101,2,13,-8
5021465,3,13,-8,1,3,0,42091,2,1,-8
5021646,3,13,-8,1,3,0,42101,2,13,-8
5023440,3,13,-8,1,3,7,42101,2,2,-8
5023565,3,13,-8,4,3,7,42101,10,11,-8
5024299,3,13,-8,1,3,7,42101,2,19,0
5024629,3,13,-8,1,3,7,42101,2,13,-8
5024630,3,13,-8,1,3,7,42101,2,13,-8
5024631,3,13,-8,1,3,7,42029,2,1,-8
5024750,3,13,-8,1,3,7,42101,2,0,-8
5024993,3,13,-8,1,3,7,42101,2,11,-8
5025169,3,13,-8,1,3,7,42101,2,13,-8
5025372,3,13,-8,1,3,7,88888,2,13,-8
5025430,3,13,-8,1,3,7,42101,2,13,-8
5025549,3,13,-8,1,3,7,42011,2,13,-8
5025765,3,13,-8,1,3,7,42101,2,18,0
5025782,3,13,-8,1,3,7,42101,2,13,-8
5048598,3,13,-8,1,3,7,42101,2,13,-8
5048730,3,13,-8,1,3,7,42101,11,13,-8
5049235,3,13,-8,1,3,7,42101,2,13,-8
5049526,3,13,-8,1,3,7,42017,2,3,-8
5049585,3,13,-8,1,3,7,42101,2,1,-8
5049606,3,13,-8,1,3,7,42101,11,13,-8
5049638,3,13,-8,1,3,7,42101,2,13,-8
5049864,3,13,-8,1,3,7,42101,2,1,-8
5049872,3,13,-8,1,3,7,42101,2,13,-8
5049897,3,13,-8,1,3,7,42017,2,11,-8
5049924,3,13,-8,1,3,7,42101,2,13,-8
5058417,3,13,-8,1,3,7,42101,11,13,-8
5058455,3,13,-8,1,3,7,42101,2,13,-8
5058844,3,13,-8,1,3,7,42101,2,13,-8
5059817,3,13,-8,1,3,7,42101,2,13,-8
5059968,3,14,-8,4,3,7,42055,10,13,-8
5059969,3,14,-8,4,3,7,42055,10,13,-8
5060108,3,14,-8,1,3,7,42043,10,19,0
5060148,3,14,-8,4,3,7,42133,10,19,0
5061106,3,14,-8,1,3,7,42015,1,14,-8
5061133,3,14,-8,1,3,7,42029,1,14,-8
5061142,3,14,-8,1,3,7,42079,10,18,0
5061151,3,14,-8,4,3,7,88888,1,14,-8
5061322,3,14,-8,1,3,7,42079,10,14,-8
5061480,3,14,-8,1,3,7,42107,10,0,-8
5061652,3,14,-8,1,3,7,42107,1,12,-8
5061669,3,14,-8,1,3,7,42069,1,2,-8
5062097,3,14,-8,1,3,7,42041,10,14,-8
5062104,3,14,-8,1,3,7,42025,2,2,-8
5062105,3,14,-8,1,3,7,42043,1,14,-8
5062164,3,14,-8,1,3,7,42079,2,2,-8
5062192,3,14,-8,1,3,7,42025,2,14,-8
5062290,3,15,-8,3,3,0,42039,10,11,-8
5062393,3,15,-8,1,3,0,42121,10,19,0
5062400,3,15,-8,1,3,0,42123,10,19,0
5063299,3,15,-8,1,3,0,42003,2,19,0
5063444,3,15,-8,1,3,0,42031,2,2,-8
5063616,3,15,-8,1,3,7,42003,2,2,-8
5063627,3,15,-8,1,3,7,88888,10,19,0
5063892,3,15,-8,1,3,7,42003,2,2,-8
5063928,3,15,-8,1,3,7,42059,4,20,0
5063977,3,15,-8,1,3,7,42003,2,19,0
5064039,3,15,-8,1,3,7,42007,10,19,0
5064042,3,15,-8,1,3,7,42003,1,2,-8
5064043,3,15,-8,4,3,7,42003,4,19,0
5064052,3,15,-8,1,3,7,42073,2,3,-8
5064109,3,15,-8,1,3,7,42125,10,11,-8
5064142,3,15,-8,1,3,7,42073,2,3,-8
5064286,3,15,-8,1,3,7,42129,10,14,-8
5064335,3,15,-8,1,3,7,42003,2,18,0
5064354,3,15,-8,1,3,7,42125,12,14,-8
5064441,3,15,-8,1,3,0,42021,10,11,-8
5064576,3,15,-8,1,3,0,42021,2,2,-8
5064577,3,15,-8,1,3,0,42021,2,2,-8
5065025,3,91,-8,1,3,0,78030,10,14,-8
5065123,3,91,-8,1,1,0,78030,10,14,-8
5065124,3,91,-8,1,1,0,78030,10,14,-8
5065125,3,91,-8,1,3,0,78030,2,2,-8
5065150,3,91,-8,1,3,0,78030,10,14,-8
5065191,3,91,-8,1,3,7,78010,2,2,-8
5065200,3,91,-8,1,3,7,78030,1,14,-8
5065201,3,91,-8,1,3,7,78030,1,14,-8
5065207,3,91,-8,1,3,7,78030,1,14,-8
5065210,3,91,-8,1,3,7,78030,1,12,-8
5065211,3,91,-8,1,3,7,78030,1,12,-8
5065218,3,91,-8,1,3,7,78030,10,14,-8
5065222,3,91,-8,1,3,7,78030,12,14,-8
5065224,3,91,-8,1,3,7,78030,1,14,-8
5065231,3,91,-8,1,3,7,78030,1,0,-8
5065232,3,91,-8,1,3,7,78030,1,0,-8
5065235,3,91,-8,1,3,7,78030,1,14,-8
5065632,4,16,-8,1,3,0,24510,2,19,0
5065651,4,16,-8,1,3,0,24510,1,14,-8
5065768,4,16,-8,1,3,0,24510,2,20,0
5065777,4,16,-8,1,3,0,24510,2,19,0
5065951,4,16,-8,1,3,7,24510,2,20,0
5066058,4,16,-8,1,3,7,24003,2,19,0
5066186,4,16,-8,1,3,7,24510,2,19,0
5066319,4,16,-8,1,3,7,24510,2,19,0
5066362,4,16,-8,1,3,7,24510,1,6,1
5066465,4,16,-8,1,3,7,24510,2,13,-8
5066490,4,16,-8,1,3,7,24510,2,19,0
5066491,4,16,-8,1,3,7,24510,1,14,-8
5066503,4,16,-8,1,3,7,24510,1,14,-8
5066547,4,16,-8,1,3,7,24047,1,14,-8
5066606,4,16,-8,1,3,7,24510,2,12,-8
5066766,4,16,-8,1,3,7,24510,12,19,0
5066828,4,16,-8,1,3,7,24510,2,12,-8
